Nombre,Localización,Latitud,Longitud,Características,Descripción,Tipo_lugar_turistico,url
Grandas de Salime,Parque Histórico del Navia,43.2184249,-6.8757969,"['Dirección:El Salvador, 6. 33730, Grandas de Salime', 'Teléfono:985 627 021', 'Correo electrónico:oficinadeturismo@grandasdesalime.es', 'Sitio Web:https://www.grandasdesalime.es/', 'Callejero:DescargarCallejero']","Grandas de Salime lleva en su ‘mapa genético' elCamino de Santiago, no en vano una de sus señas de identidad más notables es el hecho de ser la última etapa asturiana del Camino Primitivo, antes de que el peregrino se adentre en tierras gallegas. Tal vez por esa simultánea impronta ‘nómada' y sedentaria Grandas atesora como pocos territorios su más ancestral origen, que los viajeros inquietos pueden indagar en elChao Samartíno en su afamado Museo Etnográfico - ordenado compendio de toda la cultura y usos tradicionales de la comarca occidental y de toda Asturias -. El Museo Etnográfico, por su impresionante inventario de piezas - en constante crecimiento -, es una riquísima muestra del pasado, escenificado de una manera viva y muy realista, donde nos encontramos con una herrería, una escuela rural, el dentista, la enfermería, la casa del sastre, la clásica tienda-bar, etc., en definitiva, un conjunto de elementos bien cohesionados y puestos en valor que hacen de este equipamiento una referencia en España.Grandas de Salime tiene, además de su cultura jacobea y castrense, un panorámico y grandioso embalse donde contiene al río Navia, que constituye otro de sus emblemas más señeros con poblado incluido. Iglesias y casonas, laColegiata de San Salvadorque marca la Ruta Jacobea, rutas naturales, arqueológicas, caza y pesca, las Sierras de Carondio y Valledor, las antiguas minas de oro que esquilmaron los romanos… y tantas ilusiones de miles de peregrinos. Grandas de Salime es un catalizador de sueños y caminos.Población: 830 habitantesSuperficie: 29,45 km2Mercado semanal: Segundos domingos de cada mes",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/grandas-de-salime
Illano,Parque Histórico del Navia,43.332945,-6.8649208,"['Dirección:Área Recreativa de Folgueiróu. 33734, Eilao', 'Teléfono:985 620 256 (inf. turística)', 'Correo electrónico:turismoillano@hotmail.com', 'Sitio Web:https://www.illano.es/turismo', 'Callejero:DescargarCallejero']","Si hubiera que pensar en un paraíso de agua, ése sería Illano, que ostenta la curiosa distinción de poseer el primer salto de la Ruta del Kilovatio del río Navia, merced al salto yembalse de Doiras, construido en los años 30 del siglo XX. Tiene Illano un paisaje complemente virgen, sin degradación ambiental alguna, un paisaje en el que abundan los abedules, los robles, los alcornoques y los avellanos. Valles, bosques y ríos que han sido testigos del surgimiento de la cultura castreña.Su capital, Eilao, es un pueblo apacible, con las típicas pizarras negras que brillan sobre sus tejados y con unas vistas únicas sobre el poderoso caudal delrío Navia, y en los otoños e inviernos es todo un espectáculo desde Eilao observar Santesteba, declarado Bien de Interés Cultural, con las primeras nieves…Todo un paraíso de tranquilidad, apto para relajarse y disfrutar de la naturaleza en su estado primigenio. Así es Illano.Población: 439 habitantesSuperficie: 102,7 km2",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/illano
Navia,Parque Histórico del Navia,43.5397521,-6.7245652,"['Dirección:Jardines de Alfonso Iglesias. Avda. de la Dársena. 33710 Navia, Navia', 'Teléfono:985 473 795', 'Correo electrónico:turismo@ayto-navia.es', 'Sitio Web:https://www.naviaturismo.com']","Un río marca su vida, el Navia, que desemboca en forma de poderosa ría en la capital del municipio, la villa deNavia, un apacible lugar en el que se come estupendamente, y donde se pueden practicar todo tipo dedeportes náuticosgracias no solo asu ríasino asu playa, así que elsurf o el piragüismoson estampas habituales. Aunque en materia deportiva lo que realmente pone a Navia y su concejo en el mapa internacional es elDescenso a Nado de la ría de Navia, prueba que cuenta con gran tradición.Pero la tierra naviega es mucho más…Conjuga latradición castreñacon la histórica ymarinerade la villa monumental dePuerto de Vega, cuna de ilustres y lugar mortuorio de personajes de gran trascendencia comoGaspar Melchor de Jovellanos. Navia es industria láctea,campo, astilleros, pesca, rula, y postres únicoscomo el requesón con miel o la venera. En definitiva, Navia es un continuo descubrimiento, incluso literario, puesRamón de Campoamores uno de los ilustres nacidos en la capital del municipio…Población: 8.982 habitantes.Superficie: 63,12 km2Mercado semanal: Jueves",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/navia
Pesoz,Parque Histórico del Navia,43.256578,-6.875281,"['Dirección:Plaza del Campo. 33735 Pezós/Pesoz, Pezós/Pesoz', 'Teléfono:985 627 000 / 985 627 014', 'Correo electrónico:ayuntamiento@pesoz.es', 'Sitio Web:http://www.pesoz.es', 'Callejero:DescargarCallejero']","Enclavado en las entrañas más abruptas y escarpadas del occidente asturiano estáPesoz, que como el resto de los concejos circundantes goza de unbenévolo microclimaque le permite sertierra de viñedos, de ahí que se suma a la nómina de municipios del occidente entre los que están también Allande, Cangas del Narcea, Degaña, Ibias, Grandas de Salime. Illano o Tineo, que producen el singularvino de alta montañaque se da en Asturias. Precisamente por esta razón, Pesoz cuenta con unmuseo Etnológicoen el que explica toda la historia de los viñedos astures occidentales, y con unfestival del vinomuy popular.Si dearquitecturahablamos, en el ámbito religioso está laIglesia de Santiago– de origen románico -, en la capital del concejo. Otra joya reseñable es elPalacio de Ron(actual Palacio de Monteserín) construído en piedra y pizarra característica de la zona, pero el que sin duda se lleva la 'palma' de exotismo y originalidad esel pueblo de Argul, único en toda Asturias con una arquitectura donde priman las galerías y los túneles, y donde las casas están apoyadas literalmente en la roca;un conjunto único, con varias capillas, y que fue lugar de nacimiento del escultor barroco Juan Alonso Villabrille y Ron, que trabajó en la corte de Felipe V.En este recorrido de lugares exóticos no puede faltar elpobladollamadoAPaicega, que a mediados del siglo XX fue construido para los obreros que trabajaban enla presa de Salime, y que tiene espectacularesvistas sobre elrío Navia.A Paicega fue entre 1948 y 1955 el hogar de unas tres mil personas, dedicadas a recibir los materiales necesarios para construir la imponente presa del Embalse de Salime, que llegaban a través de un teleférico que partía desde El Espín, en Coaña. Una vez recibido el material, la labor era ingente: levantar la enorme mole de acero y hormigón.El asentamiento contaba con algunas casas, garajes y barracones, donde se alojaban los trabajadores. También había escuelas, comercios, peluquerías y hasta lugares para el ocio, como un pequeño casino y un par de salas de cine. Cuentan quienes lo conocieron que su calle principal era bulliciosa y alegre. Por supuesto también había lugares para el culto y un claro ejemplo es la iglesia, un edificio que hoy en día se mantiene en pie.El poblado, hoy convertido en un nostálgico mirador, ofrece unas espléndidas vistas sobre el río Navia y su entorno paisajístico.Población: 191 habitantes.Superficie: 38,97 km2",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/pesoz
Tapia de Casariego,Parque Histórico del Navia,43.5702333,-6.9439096,"['Dirección:Oficina de Turismo: Casa de Cultura - Plaza del Mercado, 1. 33740. Tapia, Tapia', 'Teléfono:985 471 099', 'Correo electrónico:turismotapia@hotmail.com', 'Sitio Web:https://www.tapiadecasariego.es', 'Callejero:DescargarCallejero']","Las mareas y las olas forman parte de su intenso paisaje. EsTapia de Casariego, municipio de costa en el occidente de Asturias, famoso por la calidad y belleza de sus playas –Serantes,La Paloma,Mexota,Santa Gadea,Penarrondao San Blas, entre otras -; por su excelente gastronomía marinera, por sus historias de pescadores y marinos; por su miradores, por sus castros que miran al mar, o por sus palacios y casas blasonadas como el de Campos o el de Cancio…La villa deTapia, capital de concejo, cuenta con un agradable paseo marítimo, con algún que otro mirador, con un puerto con mucho encanto lleno de casas que se nos antojan colgadas sobre el mar, y con sus bares. Y para añadir un punto de ‘hippysmo' y modernidad está la playa deAnguileiro, muy conocida por el campeonato de surf que desde hace décadas se celebra allí. Además está el faro, antiguo, y situado en un islote que se conecta con tierra por un dique, lo que le da un aire diferente…el mismo que tienen las escondidaslagunas de Salave, formadas artificialmente merced a la explotación de una antigua mina romana.Población: 4.186 habitantesSuperficie: 65,99 km2Mercado semanal: Lunes",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/tapia-de-casariego
Villayón,Parque Histórico del Navia,43.4480757,-6.7049198,"['Dirección:La Plaza, 12. 33717 Villayón, Villayón', 'Teléfono:985 625 051', 'Correo electrónico:villayon@villayon.es', 'Sitio Web:https://www.villayon.es/index.php?M1=3', 'Callejero:DescargarCallejero']","Famoso por tener unas de las más espectaculares cascadas de Asturias, las deOneta, a la que se llega después de un buen trecho de camino que da para una asequible y entretenida ruta,Villayónes un concejo jalonado de montañas y valles, y cuya orografía hidrológica está marcada por los ríosPolea yNavia, siendo éste último su frontera natural con los municipios vecinos.Aguas y montañas son señas de identidad de Villayón, que tiene en laSierra de Carondiouna de las bellezas paisajísticas más idóneas para disfrutar de las actividades en la naturaleza. Como los otros municipios del occidente asturiano, el color que predomina en sus pueblos y aldeas es el negro de la pizarra, material autóctono que abunda gracias a que el período geológico que aflora en esta parte de Asturias es sobre todo el Siluriano. Como el resto de sus ‘socios' en el Parque Histórico del Navia,los restos arqueológicos castreños y los de túmulos y necrópolis forman parte de su acervo cultural, que tiene también en sus numerosas casonas blasonadas un exponente de lo que fue el ‘esplendor rural' en torno a la cuenca del Navia.Población: 1.460 habitantesSuperficie: 132,5 km2Mercado semanal: Primer domingo de cada mes",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/villayon
Allande,Comarca Vaqueira,43.2717106,-6.6110508,"['Dirección:Parque del Toral. 33880, Pola de Allande', 'Teléfono:985 807 004', 'Correo electrónico:info@comarca-vaqueira.net', 'Sitio Web:https://www.allande.es/turismo']","Allandees un territorio de contrastes donde la historia, la cultura y la naturaleza se entrelazan en un paisaje de gran belleza. Con menos de 2.000 habitantes, este concejo asturiano alberga vestigios de laEdad de los Metales, como elCastro de San Chuis, un antiguo poblado vinculado a la ocupación romana y a la fiebre del oro que marcó la zona. La huella medieval se refleja en el imponente Palacio de Cienfuegos, que preside la capital del concejo con su arquitectura señorial.La riqueza agrícola y ganadera ha definido la identidad de Allande, convirtiéndolo en cuna de la mejor ternera asturiana. Las grandes casas de labranza conviven con laarquitectura indiana, un legado de aquellos que emigraron a América y regresaron dejando su huella en la fisonomía del municipio. Pasear por sus pueblos es descubrir una fusión de tradiciones, cultura y gastronomía, con productos locales de gran calidad.Pero además de su historia y su entorno natural privilegiado, Allande se ha posicionado como un destino destacado para los amantes delastroturismo. Fue elprimer ""Concejo Starlight"" de España, certificado por la Fundación Starlight, la UNESCO y la Unión Astronómica Internacional (IAU). Su famosa Ruta de las Estrellas, un itinerario de 6 km en elCamino Primitivo de Santiago, es un lugar ideal para la observación nocturna, donde operan empresas especializadas comoAllande Stars, que ofrecen experiencias guiadas para contemplar el cielo con telescopios y explicaciones científicas.Además, el concejo contará próximamente con unobservatorio astronómico, consolidando su apuesta por el turismo sostenible y de calidad.Población: 1.939 habitantesSuperficie: 369,41 km2Mercado mensual: Los días 18 de cada mes",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/allande
Cangas del Narcea,Fuentes del Narcea,43.1773837,-6.5498404,"['Dirección:Plaza Mayor. 33800, Cangas del Narcea', 'Teléfono:985 811 498 / 659 688 417', 'Correo electrónico:turismo@ayto-cnarcea.es', 'Sitio Web:https://www.ayto-cnarcea.es/oficina-de-turismo']","Elmayor concejo de Asturiases también uno de los que posee unanaturalezamáspródiga y virgen. Gran parte de su territorio constituye elParque Natural de las Fuentes del Narcea, Degaña e Ibias, declaradoReserva de la Biosfera por la Unescoy una de cuyas ‘joyas' es un espacio natural emblemático de la naturaleza asturiana: elbosque de Munieḷḷos. Pero las tierras canguesas no sólo son ricas en bosques de ensueño, sonel ‘refugio' perfectopara una especie única como eloso pardo cantábrico, que vive feliz y protegido en estas latitudes y que de vez en cuando se deja ver por una zona que, como en el caso deXedré, es idónea para este tipo de avistamientos.Cangas del Narcea fue, a lo largo de la historia, por su posición geográfica y la riqueza de su subsuelo,zona de paso de culturas, de comerciantes, de ganaderos…Tiene importantesreservas geológicas de carbón, y unmicroclima benévoloque desde la Edad Media ha posibilitado que losviñedos de alta montañacrezcan en sus escarpadas laderas. Hoy en día coexisten numerosasbodegasy hay unMuseo del Vinoen Santiso.Asimismo, elMonasterio de Corias, antaño centro espiritual y docente de gran influencia, está convertido en la actualidad en unParador Nacionalde inigualable riqueza arquitectónica y patrimonial, muy cerca de lacapital del concejo, que cuenta con un interesantecasco histórico.ElSantuario de Nuestra Señora de L'Acebu, la cerámica negra deḶḷamas del Mouru, o el pueblo de Bisuyudonde nació Alejandro Casona completan el vasto panorama cultural del concejo.Población: 14.077 habitantesSuperficie: 823,6 km2Mercado semanal: Sábados",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/cangas-del-narcea
Cudillero,Comarca Vaqueira,43.5600016,-6.148421,"['Dirección:Puerto del Oeste. 33150, Cudillero', 'Teléfono:985 591 377', 'Correo electrónico:oficinaturismo@cudillero.es', 'Sitio Web:https://www.turismocudillero.com']","Cudillero, es uno de los lugares más afamado, admirado y fotografiado de los pueblos marineras del norte de España. Claro exponente del origen marinero y de la tradición pesquera, se encuentra como escondido en un abrigo natural, en forma de anfiteatro.  Se le conoce también comoVilla Pixueta, en alusión al argot socio-lingüístico único que desde siempre ha servido para comunicarse a esta singular comunidad.Un paseo por el pueblo es imprescindible, callejuelas con casas de pescadores donde cuelgan los típicos curadillos, peces  pequeños deshidratados al aire, se trata de una forma primitiva de conservación, que constituyen un manjar único y muy típico, tiendas, bares…llegar hasta el Faro sería otra buena opción.  Además dentro del concejo nos encontraremos con paraísos únicos como laPlaya del Silencio, la de Gueirúa, la Concha de Artedo, la de San Pedro de la Ribera, y a las inigualables vistas panorámicas del Cabo Vidio, uno de los grandes promontorios y acantilados de la costa asturiana.Aunque no sólo las playas tienen encanto en Cudillero; una visita al Valle de Faedo, o en plan más cultural al Palacio de los Selgas en el Pito nos da idea de la riqueza natural y cultural de este concejo.Población: 5.691 habitantesSuperficie: 100,8 km2Mercado semanal: viernes en Cudillero, martes en San Martín de Luiña y primer sábado de cada mes en Soto de Luiña",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/cudillero
Degaña,Fuentes del Narcea,42.9398611,-6.5683297,"['Dirección:Ayuntamiento, Ctra. General. 33812 Zarréu, Degaña', 'Teléfono:985 818 734', 'Correo electrónico:aytodegania@telefonica.net', 'Sitio Web:https://www.degania.org/turismo']","Degaña, como ya escribió alguien, es un verdaderoparaíso escondido. Un paraíso de recónditos paisajes en los que aparecen ante los ojos del visitantehayas, robles, acebos, osos, corzos, jabalíes, o truchas en sus ríos.Tan idílico panorama no podía ser ni más ni menos que unParque Natural- el de lasFuentes del Narcea, Degaña e Ibias-, declaradoReserva de la Biosfera. Perfecto exponente de la belleza circundante es elPuerto de Cerredo, uno de los pasos más atractivos de Asturias a la Meseta.El paraíso recóndito esconde en susubsueloimportantesreservas carboníferasque marcaron su vida y desarrollo en el siglo XX, y sumicroclimapermite que crezcan losviñedoscomo en los vecinos municipios del suroccidente. En definitiva una naturaleza pura donde lasabejasviven un sueño apacible merced a la bonanza del ecosistema. Además, un entorno humano afable donde aún se puede conocer elarte de los cunqueiros.Población: 1.182 habitantes.Superficie: 87,16 km2",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/degana
Ibias,Fuentes del Narcea,43.03871,-6.8719969,"['Dirección:Plaza del Ayuntamiento. 33810 San Antolín de Ibias, San Antolín', 'Teléfono:985 816 101 / 985 816 402', 'Correo electrónico:info@ibias.es', 'Sitio Web:https://www.ibias.es/turismo', 'Callejero:DescargarCallejero']","Fue una de lasgrandes reservas de oro del imperio romanoy aún hoy conserva las huellas de aquellas explotaciones auríferas. Tierra decastrosy cuna de lacultura cunqueiradel occidente asturiano, enIbiaspuede verse lapizarra negratan característica de esta comarca, laspallozaso losviñedos de alta montaña, rasgos que acotan su indómita personalidad, cincelada a base de esfuerzo, de emigración y del duro trabajo en lasminas de antracita de Tormaleo.Tierra de dulce ysoleado microclima, parte de su territorio esParque Natural y Reserva de la Biosfera, y son muchas lasrutas de senderismoy las actividades en la naturaleza – comola caza y la pesca– que Ibias ofrece al viajero. Especialmente recomendado para aventureros es eldescenso en canoa por elNaviao por el Ibias, y también tiene un punto agrestre laRuta de los Puertos, que suma nombres legendarios de la orografía asturiana como elConnioo elPozo de las Mujeres Muertas.Población: 1.634Superficie: 333,3 km2",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/ibias
Salas,Comarca Vaqueira,43.4093046,-6.2621567,"['Dirección:Plaza de la Campa. 33860, Salas', 'Teléfono:985 830 988', 'Correo electrónico:turismo@ayto-salas.es', 'Sitio Web:https://www.ayto-salas.es/puerta-de-occidente', 'Callejero:DescargarCallejero']","Salas, etapa en elCamino de Santiago Primitivo, cruce de caminos, tierra de salmones, los que se dan en el Esva y en el Narcea. Su capital, Salas, es una de las villas medievales mejor conservadas de Asturias, dónde aún se respira el aire de aquel tiempo que alumbró personajes como Fernando de Valdés Salas, Inquisidor y Fundador de la Universidad de Oviedo. Del conjunto capitalino, destaca laColegiata de Sta María La MayorS. XVI en su interior se encuentra el Mausoleo de D. Fernando Valdés-Salas. La Torre Medieval S.XIV alberga el Museo Prerrománico de San Martín con su valioso conjunto de piezas y lápidas epigráficas S.X procedentes de la Iglesia de San Martín. Anexo a la torre se encuentra el Palacio Valdés-Salas S.XVI. Son muy codiciados los afamados dulces conocidos como ""Carajitos del Profesor"", sus quesos de afuega´l pitu y sus productos de la huerta.Salas cuenta con pueblos emblemáticos como Cornellana capital salmonera de Asturias y punto estratégico en el Camino de Santiago, donde se encuentra elMonasterio Cisterciense de San SalvadorS.XI, Monumento Histórico Artístico Nacional que perteneció a la orden de Cluny. Sin olvidar otra fortaleza medieval de la zona como la Torre del Palacio de Coruguedo en Doriga S.XIV-XVI. La iglesia de San Esteban de Las Dorigas, con interesantes pinturas románicas. Malleza conocido como ""La pequeña Habana"" y Mallecina, dónde se pueden contemplar un extraordinario conjunto de casas de arquitectura indiana, muy bien conservado. Láneo, hermoso pueblo ubicado en la ribera del Río Narcea; posee un magnífico conjunto de hórreos, paneras y casa palaciegas; a día de hoy se conservan dos secaderos de tabaco pues hasta los años 90 se cultivaron plantas de tabaco en la parroquia. Las brañas vaqueiras de Salas destacan por la espectacularidad de su entorno y la sencillez de sus construcciones, integrándose perfectamente en el paisaje. Cerezal, Gallinero de Arniz, Vegacebrón y Faedo en la zona norte; Las Gallinas, Buscabrero, Brañaivente, deshabitada, Brañasivil en la zona oeste. El Pevidal y Buspol, en la zona sur, son las brañas más significativas de entre otras en el concejo.Población: 5.549 habitantes.Superficie: 227,11 km2Mercado semanal: Martes",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/salas
Tineo,Comarca Vaqueira,43.333851,-6.408835,"['Dirección:Plaza El Fontán, 22. 33870, Tinéu', 'Teléfono:985 900 202', 'Correo electrónico:turismo@tineo.es', 'Sitio Web:http://www.tineo.es', 'Callejero:DescargarCallejero']","Es el segundo concejo más grande de Asturias, y en su amplio territorio son muchas las referencias culturales, históricas y turísticas que hacen de Tineo un lugar con gran arraigo y personalidad. Es tierra de Pueblos Ejemplares, ya que ostentan este galardón Tuña y Navelgas. Tuña es conocido por los numerosos palacios y casonas que conforman el pueblo y también por ser la cuna del General Riego; además en su entorno se toma la ruta panorámica que conduce al Dolmen de Merías. Navelgas es la puerta de la ruta romana del oro, y el lugar donde se celebran los campeonatos nacionales e internacionales de bateo de oro, además de ser la sede delMuseo del Oro.Tineo tiene una más que pujante industria y actividad agroalimentaria, siendo uno de los mayores productores de leche de Asturias y teniendo como distintivo gastronómico un manjar tan codiciado como el embutido que los tinetenses llaman chosco. Por otro lado, la Villa de Tinéu, capital del concejo, tiene una activa vida social y ferial; además está declarada Conjunto Histórico, y su Museo de Arte Sacro es único en Asturias, como único es el Monasterio de Obona, una de las joyas de laRuta Jacobea Primitivaa su paso por el concejo.En lo que se refiere a la naturaleza, no hay que perderse el entorno del embalse de Pilotuerto o elCarbayón de Valentín, por citar dos ejemplos. En lo relativo a tradiciones, una parte de éstas pueden contemplarse en el Museo Vaqueiro de Naraval, y la que sin duda es una de las más llamativas y peculiares es la modalidad de bolos conocida como celta o de Tineo, y además de los deportes autóctonos, el concejo es ideal para la caza, la pesca, el senderismo, la recolección de frutos o la micología. Es conocida también y muy celebrada la pasión por el automovilismo que se traduce en la arraigada marca que supone el Rally Villa de Tinéu. Así es Tineo, minero, jacobeo, autóctono, ecológico y culto.Población: 10.829 habitantesSuperficie: 540,83 km2Mercados semanales: Segundo domingo de cada mes (Navelgas) y los jueves (Tineo)",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/tineo
Valdés,Comarca Vaqueira,43.5456208,-6.5336575,"['Dirección:C/ Los Caleros, 11. 33700, Luarca/Ḷḷuarca', 'Teléfono:985 640 083', 'Correo electrónico:turismo@ayto-valdes.net', 'Sitio Web:https://www.turismoluarcavaldes.es', 'Callejero:DescargarCallejero']","La trayectoria histórica del concejo de Valdés, el cuarto más grande de Asturias en extensión, está profundamente vinculada a la vida y su evolución. No es casual que en este territorio esté ubicado elParque de la Vida, donde pueden verse cefalópodos de extraordinarias dimensiones, únicos en el mundo y que aparecen en esta zona del Cantábrico o que de allí sea natural el único Premio Nobel español de Medicina, Severo Ochoa, cuya sintetización del ADN celular en laboratorio ha sido clave para todo el desarrollo de la biomedicina contemporánea.Buena vida y de calidad es la que tienen propios y foráneos al disfrutar de las muchas bellezas naturales del municipio: las innumerables calas y playas, el Paisaje Protegido de las Hoces del Río Esva, laReserva Natural de la Playa de Barayo, el mirador de La Regalina en Cadavéu, los impresionantes acantilados y vistas panorámicas del Cabo Busto, el Valle de Paredes, Premio Princesa de Asturias al Pueblo Ejemplar 2001, o Brieves con sus arcos de piedra, elementos de alto valor etnográfico que unen los hórreos con las viviendas, etc.Su capital, Ḷḷuarca, pintoresca, preciosa e histórica Villa marinera es conocida como laVilla Blanca de la Costa Verde. Muchos son los lugares con encanto que Ḷḷuarca posee, con sus siete puentes, su puerto pesquero, sus miradores, el Barrio de Villar con sus ejemplos de arquitectura indiana, los antiguos barrios de pescadores El Cambaral y La Pescadería, la emblemática ermita de la Atalaya, el faro, la Mesa del Gremio de Mareantes y Navegantes, los Jardines de la Fonte Baixa, o el Cementerio, considerado por su ubicación mirando al mar, uno de los más bonitos de España.Y por supuesto, cuenta con restaurantes y sidrerías donde se degustan exquisitos pescados y mariscos del Cantábrico. Un territorio sensible a la cultura, al conocimiento, a la historia como la que destila su torre medieval de Villademoros… Así es Valdés.Población: 13.241 habitantesSuperficie: 353,52 km2Mercados semanales: Miércoles (L.luarca) y segundo y cuarto lunes de cada mes (Trevías)",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/valdes
Avilés,Comarca Avilés,43.5579523,-5.9246653,"['Dirección:Ruíz Gómez, 21 bajo. 33400 Avilés, Avilés', 'Teléfono:985 544 325', 'Correo electrónico:turismo@aviles.es', 'Sitio Web:https://avilescomarca.info', 'Callejero:DescargarCallejero']","Un concejo y una urbe comercial, cosmopolita, dinámica, metropolitana, de origen medieval y de gran tradición marinera, hablamos de Avilés.Lavilla y capital del municipioposee uncasco históricojalonado de palacios, jardines, fuentes, iglesias, casas porticadas, etc. que le confieren una atmósfera única. La dimensión y proporciones de suría, y su paso por el mismo corazón de la ciudad, hacen de Avilés la única ciudad de Asturias con un potente caudal fluvial a los pies de su casco histórico, uno de los mejor conservados de todo el norte español.Tierra de descubridorescomo Pedro Menéndez de Avilés - conquistador de La Florida en el continente americano -, es una ciudad y un concejo abierto a la innovación y con vocación artística. Además, el Avilés contemporáneo vivió también un granrevolución industrialde la mano de lasiderurgia, lo que ha marcado una ‘fisonomía' posindustrial que inspiró al genio de la arquitectura OscarNiemeyerla última de sus grandes obras internacionales, uncentro culturalque lleva su nombre y que es símbolo de la renovación urbanística y sociológica que vive la zona.Aquí encontrarás las 10 mejores cosas que ver y hacer en AvilésPoblación: 83.107 habitantesSuperficie: 26,81 26,81 km2Mercado semanal: Lunes",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/aviles
Carreño,Cabo Peñas,43.5912816,-5.7657528,"['Dirección:C/ Braulio Busto, 2. 33430 Candás, Candás', 'Teléfono:985 884 888', 'Correo electrónico:turismo@ayto-carreno.es', 'Sitio Web:https://www.ayto-carreno.es/oficina-de-informacion-turistica']","La letra de aquella canción que dice ‘Mirando al mar soñé' parece inspirada enCarreño, que constantementemira y respira el mar. Tierra de marineros de vocación oceánica, que inspiró al mismísimoClarínpara la obra de su vida‘La Regenta', revive su pasado y su presente en gestos y lugares, en fiestas y celebraciones. Los amantes de la buena mesa no pueden perderse elfestival de la sardinao sucocina de estrella Michelín, y los que quieren sumarse a las tradiciones tienen que participar en suSemana Santao en lasfiestas del Cristo, una de las devociones con más peregrinos de toda Asturias.Pero Carreño es mucho más, esruraldonde los haya ylucecomo nadie en Asturias susvistosas y coloristas paneras, sus torres medievales como la de Prendes, sus muchasplayas y miradores, su tradición conservera, de la que da cuenta el Museo de la Conserva en la capital del concejo, Candás, donde también la vocación artística se vive en sumuseo de pintura marinera al aire librey en elMuseo Antónde escultura. Y por si fuera poco, Candás esVilla de Olímpicos, y allí deportes como elpiragüismoson una religión que ha elevado el deporte asturiano y español a lo más alto de la historia del deporte.Población: 10.967 habitantes.Superficie: 66,7 km2Mercado semanal: Sábados",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/carreno
Castrillón,Comarca Avilés,43.5591713,-5.9769949,"['Dirección:Plaza de Europa, 1. 33450, Piedrasblancas', 'Teléfono:985 507 677', 'Correo electrónico:oitpiedrasblancas@ayto-castrillon.com', 'Sitio Web:https://castrillonturismo.es/castrillon']","Castrillón espura playa. Tiene en su costa una de las playas más extensas de toda Asturias, elplayón de Bayas, ese que sobrevuelan los aviones que despegan y aterrizan en la región en elAeropuerto de Asturias, ubicado también en territorio castrillonense. Otrasplayas llenas de glamour, historia y surfjalonan el municipio como las deSalinas,San Juan de Nieva,ArnaooSanta María del Mar. Castrillóncombinacomo nadiela mina y el mar, porqueArnáu, además de un poderoso arenal, fue el lugar donde surgió – merced a la riqueza y afloramientos del carbonífero en la zona –la primera mina submarina de Españade la mano de la Real Compañía Asturiana de Minas, que de paso acercó la minería a la Familia Real Española.Tanto fue así que Isabel II fue la primera mujer coronada que visitó una mina, su hijo Alfonso XII también estuvo allí, y Alfonso XIII llegó a fondear el Buque Real ‘Giralda' en San Xuan.Real y mucho es también elMuseo de Anclas ‘Philippe Cousteau'en Salinas, o lacocina glamurosa y creativaque practican afamados y reconocidos chefs en esta parte de Asturias.Población: 22.950 habitantesSuperficie: 55,34 km2Mercado semanal: Miércoles",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/castrillon
Corvera de Asturias,Comarca Avilés,43.5258217,-5.8728034,"['Dirección:Ayuntamiento. 33416 Nubledo/Nubleo, Nubledo/Nubleo', 'Teléfono:985 505 701', 'Correo electrónico:corvera@ayto-corvera.es', 'Sitio Web:https://www.corvera.es/descubrir']","Corvera es internacionalmente conocida, sobretodo en el mundo del deporte, por elEmbalse de Trasonay su Centro de Tecnificación Deportiva de Piragüismo y Remo. En este singular y bello paraje se han sellado gestas y medallas deportivas de medio mundo en distintas convocatorias y campeonatos principalmente vinculados a los deportes de piragüismo y remo.Trasona/Tresonaes símbolo de la gran tradición deportiva de este municipio, muy próximo a la costa, que deleita al visitante con parajes como laSenda del Agua, ideal para los aficionados al trekking ‘verde' y al cicloturismo, o elHumedal de la Furta. Además, los que gustan delarte religioso, no pueden perderse laiglesia de Santa María de Solís, de origen prerrománicoy por tanto, muy asturiana.Corveraproporciona por tanto una saludable experiencia a quién se acerca a esta zona de Asturias, que puede completarse con el relax de unasesión spao de unapartida de golfen alguno de los complejos hoteleros del concejo, o degustandococina asturiana.Población: 16.216 habitantes.Superficie: 46,01 km2Mercado semanal: Sábados",Pueblo,https://www.turismoasturias.es/descubre/donde-ir/municipios/corvera-de-asturias
