Nombre,Localización,Latitud,Longitud,Características,Descripción,Tipo_lugar_turistico,url
Casa de la Apicultura,Boal,43.434426,-6.795305,"['Dirección:El Mazo. AS12 Navia-Grandas ■33889 - Bual', 'Teléfono985 620 629 / 985 620 003', 'Correo electrónico:casadelaapicultura@boal.es', 'Sitio Web:https://www.boal.es/la-casa-de-la-apicultura']","El ayuntamiento de Bual, con la creación de la Casa de la Apicultura, pretende: ofrecer servicios de asesoramiento y formación a los apicultores así como crear una colección museográfica de temática apícola para difundir el antiguo arte de criar abejas y preservar al mismo tiempo todas aquellas piezas relacionadas con la apicultura tradicional.La Casa de la Apicultura cuenta con una sala de audiovisuales, una biblioteca especializada y una exposición permanente que es uno de sus principales atractivos.Dicha exposición, de carácter apícola, refleja la evolución de las diferentes técnicas utilizadas en la zona en el último siglo. Se encuentra ilustrada por paneles de la obra ""Las abejas, la miel y la cera en la sociedad tradicional"", de Xuaco López Álvarez.También cuenta con un centenar de piezas antiguas y modernas relacionadas con la apicultura.La visita nos invita a reflexionar sobre la autosuficiencia del caserío asturiano, el papel que jugaban la miel y la cera, cómo se extraía, dónde y cómo se colocaban las colmenas..., sobre la evolución y el paso al uso de la apicultura moderna, la organización de la colonia, las nuevas técnicas de extracción, los productos de la colmena y sus aplicaciones actuales.La visita se completa con la proyección de un audiovisual monográfico sobre la miel y la cera.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/colecciones-museograficas/casa-de-la-apicultura
Casa de las Artes y las Ciencias de Luarca,Valdés,43.544347,-6.534958,"['Dirección:C/ Olavarrieta, 26 ■33700 - Luarca/Ḷḷuarca', 'Teléfono985 470 578', 'Correo electrónico:turismo@ayto-valdes.net', 'Sitio Web:https://www.turismoluarcavaldes.es/casadelasartesylasciencias']","Sus principales exposiciones tratan sobre la vida y obra de personajes ilustres de Luarca-Valdés como son Severo Ochoa (Premio Nobel de Medicina nacido en Luarca), Margarita Salas (científica reconocida a nivel internacional y discípula de D. Severo Ochoa), Gil Parrondo (director artístico de cine ganador de dos premios Óscar de Hollywood, entre otros), Festival Vaqueiro y de la Vaqueirada - Carmen Martínez ""Carminina"" y Nené Losada (poetisa valdesana).Es un espacio de divulgación cultural y científica (legado de Margarita Salas y Severo Ochoa) situado en el corazón del casco histórico de Luarca/Ḷḷuarca, junto al Palacio del Marqués de Ferrera y en la icónica calle de escaleras de Olavarrieta (popularmente llamada Los Escalerones).",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/casa-de-las-artes-y-las-ciencias-de-luarca
Casa de las Radios,Bimenes,43.338917,-5.585149,"['Dirección:■33528 - Suares', 'Teléfono985 700 491', 'Correo electrónico:casadelesradios@gmail.com', 'Sitio Web:https://casadelesradios.blogspot.com/']","La Casa de les Radios se encuentra ubicada en un edificio vanguardista situado en un entorno paradisíaco y con vistas impresionantes.La exposición que alberga la Casa de les Radios consta de dos colecciones, la reunida por José Alonso Onís, que según inventario se compone de 340 piezas (gramófonos, gramolas, micrófonos, discos...) y la reunida por la Asociación de Vecinos de Suares, que consta de 144 receptores.En la exposición se pueden ver 156 piezas que se irán renovando paulatinamente.El recorrido está organizado de forma cronológica, desde los aparatos más antiguos y emblemáticos que explican la historia de la radio, hasta llegar a los más recientes en la planta superior.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/colecciones-museograficas/casa-de-las-radios
Casa del Agua de Bres,Taramundi,43.369375,-7.064950,"['Dirección:■33775 - Bres', 'Teléfono985 646 877', 'Correo electrónico:oit.taramundi@gmail.com']","La Casa del Agua de Bres surgió para divulgar la relación entre la cultura y la dinámica del agua a lo largo de la historia. En esta instalación el agua se concibe, por una parte, como sustancia viva capaz de desarrollar una fuerza que los hombres han venido utilizando a lo largo de la historia para ejecutar tareas que requieren potencia y trabajo rutinario.El agua se entiende como materia prima, bien corriente o bien almacenada en acuíferos de los que se extrae con fines de consumo directo o para regadío de tierras de cultivo. Toda una historia del agua que merece la pena conocer.Las visitas concertadas para grupos pueden realizarse en cualquier época del año.",Cultura,https://www.turismoasturias.es/descubre/cultura/patrimonio-industrial/recursos-y-equipamientos/casa-del-agua-de-bres
Casa del Agua de Sobrescobio,Sobrescobio,43.2192390, -5.4525800,"['Dirección:Rusecu/Rioseco ■33993 - Rusecu/Rioseco', 'Teléfono985 652 132 / 610 574 320', 'Correo electrónico:casadelagua@tragsa.es,info@rednaturaldeasturias.es']","Rioseco/Rusecu acoge las instalaciones de la Casa del Agua, un centro para descubrir la historia de los usos del agua y concienciar sobre su importancia como el más valioso de los recursos naturales.Alberga en su interior algunos de los contenidos del pabellón de España en la Expo de Zaragoza 2008, dedicada íntegramente al agua, además de audiovisuales e interactivos que muestran la riqueza y variedad del paisaje que enriquece el agua de los ríos de España y sobre todo del entorno del Parque Natural de Redes.Se explica también de manera amena los progresos tecnológicos conseguidos para hacer un uso más eficiente de los recursos hídricos siempre respetando el medio ambiente.En el exterior del edificio, se dedica un espacio a los ingenios que usaban el agua como fuerza motriz, entre los que hay que destacar el molino hidráulico, utilizado para obtener harina; y el mazapilas, que aprovechaba las corrientes de agua que hay en las zonas de pasto para espantar animales como jabalíes, osos y lobos, y evitar así que causasen daño a las cosechas y a la ganadería.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/casa-del-agua-de-sobrescobio
Casa del Marco. Museo de la Casa Campesina,San Martín de Oscos,43.226319,-6.955032,"['Dirección:■33777 - Vilarquille', 'Teléfono615 375 701 (reservas) / 985 626 000 (lunes a viernes: 8:30 a 15:00 h)', 'Correo electrónico:ayuntamiento@sanmartindeoscos.es']","La casa muestra la forma de vida de la sociedad rural de la comarca hasta mediados del siglo XX. El conjunto consta de cinco edificios que albergan los distintos espacios de una casa tradicional: la vivienda con el pasillo de entrada, la cocina, la sala, los cuartos, el desván y la bodega del horno; y el resto de espacios destinados al desarrollo de la actividad campesina: cuadras, pajar, cabanón, telar, carpintería, gallinero, bodega de vino, leñero y patatero.En las fincas próximas a la casa también se puede disfrutar de la presencia de animales propios de una casería asturiana: gallinas, vacas y caballo.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/colecciones-museograficas/casa-del-marco-museo-de-la-casa-campesina
"Casa del Parque Natural de las Fuentes del Narcea, Degaña e Ibias",Cangas del Narcea,43.195990, -6.542865,"['Dirección:■33816 - Courias', 'Teléfono985 813 981', 'Correo electrónico:pnfuentes@tragsa.es']","Se ubica en las antiguas caballerizas del monasterio donde se ofrece toda la información sobre el Parque Natural. También se pueden ver los restos del antiguo molino de cacao de los frailes dominicos. Cuenta con una exposición permanente con paneles interpretativos que incluye textos explicativos y fotografías, que se complementan con medios audiovisuales y maquetas.La exposición se organiza en cinco salas: ""El medio natural"", ""El hombre y el medio"", ""El Parque: una herramienta de futuro"", ""El Monasterio de Corias"" y una última zona dedicada a interpretar unantiguo molino de cacaooriginal de las instalaciones.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/casa-del-parque-natural-de-las-fuentes-del-narcea-degana-e-ibias
Casa-Museo de la Cerámica Popular Asturiana,Cabranes,43.398548,-5.421466,"['Dirección:■33529 - Piñera', 'Teléfono652 535 589', 'Correo electrónico:museopinera@cabranes.es', 'Sitio Web:https://www.ayto-sobrescobio.es/']","La vivienda que alberga el museo fue usada como vivienda de labradores, contando, en su interior, con la distribución usual de cuadra y tenada, para los animales, dentro de la misma vivienda. En la actualidad, esa primitiva distribución fue suprimida para dar lugar a una vivienda y un museo, dentro de la misma construcción.La vivienda consta de tres plantas, partidas en su mitad por una pared que separa la casa del museo, pudiendo comunicarse ambas partes. Posee, pues, dos fachadas con accesos independientes.La fachada posterior, con dos grandes ventanales en la primera planta, y una delicada marquesina que acoge el vano de entrada, da paso al Museo de la Cerámica Popular Asturiana.El interior presenta tres plantas en las que se exhibe la cerámica.El museo consta de tres plantas que acogen una importante e interesante colección de cerámica popular asturiana, toda ella perfectamente clasificada, documentada y expuesta.Primera planta:En esta planta baja está expuesta toda la cerámica negra procedente, principalmente, de los alfares existentes en el concejo de Piloña, zona central de Asturias. Igualmente, encontramos una serie de mobiliario de la época.Segunda planta:Planta dedicada, única y exclusivamente, a la Cerámica del Rayu, de Vega de Poja (Siero). Cerámica, por tanto, blanca y azul, vidriada.Tercera planta:En esta planta se halla el archivo formado por toda la documentación del museo, así como trabajos relacionados con el tema y una interesante biblioteca a nivel regional. Posee, además, piezas varias, y otra serie de artilugios antiguos ocupando los parámentos que lo encuadran. En esta planta se ubica la exposición de útiles artesanales: enseres de madera para la elaboración y transformación de productos, principalmente, aquellos que nos ofrece la naturaleza y los obtenidos por el trabajo del hombre campesino para su propia supervivencia.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/otros-espacios/casa-museo-de-la-ceramica-popular-asturiana
Castro de Cabo Blanco,El Franco,43.567240,-6.855908,['Dirección:■33746 - Valdepares'],"Sobre la costa de la Asturias occidental se suceden varias decenas de asentamientos castreños que se sirvieron de la abrupta línea de acantilados marítimos para favorecer su defensa.El castro de Cabo Blanco es un ejemplo magnífico de este tipo de emplazamiento y constituye, por su gran superficie, próxima a las 6 hectáreas, uno de los más grandes de la región.Su posición facilita la defensa del poblado y ofrece un amplio dominio visual, tanto sobre el horizonte marino como sobre la rasa continental.En origen, durante la Edad del Hierro (siglos VIII-I a.C.), el espacio protegido se limitaba al estrecho brazo de tierra que constituye el cabo, para con el tiempo, probablemente en época romana, extenderse sobre el continente, conformando así un vasto recinto defendido por un parapeto de dimensiones monumentales que, en los tramos que aún se conservan, supera los 4 m de altura.Entre 2005 y 2009 se desarrollaron excavaciones arqueológicas que, bajo la dirección de José Antonio Fanjul Mosteirín, Álvaro Menéndez Granda y Á. Villa Valdés, permitieron descubrir una densa trama de edificios levantados entre el siglo V a.C. hasta el siglo I d.C. y una poderosas muralla de estructura modular, característica de los pueblos prerromanos de Asturias. A excepción de los grandes fosos, los restos descubiertos no son hoy visibles pues fueron nuevamente enterrados tras su excavación.Cómo llegar:N-634. En Valdepares desvío al Norte dirección Fonfría. Un kilómetro de camino rural conduce al castro.",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/castros-y-espacios-arqueologicos/castro-de-cabo-blanco
Castro de Coaña,Coaña,43.511033,-6.749499,"['Dirección:33796. Villacondide ■33796 - Villacondide', 'Teléfono985 978 401', 'Correo electrónico:castrodecoana@asturias.org', 'Documentos:Más información']","El Castelón de Coaña es el más popular de cuantos castros se conocen en Asturias. Esta notoriedad se debe a lo temprano de su descubrimiento y a la gran extensión excavada.Aunque durante algún tiempo se consideró que la fundación del poblado se había producido en tiempos de la dominación romana, las excavaciones más recientes han confirmado que su ocupación es mucho más antigua pues se remonta, cuando menos, a momentos tempranos de la Edad del Hierro, pues ya estaba fortificado en el siglo V a.C.El sistema defensivo del castro está compuesto por varias líneas fosos y murallas que protegían los dos principales espacios interiores del castro: la acrópolis y el barrio extramuros.El recinto superior o acrópolis es un espacio de uso incierto y seguramente cambiante a lo largo de la historia del castro. Pudo haber albergado la ocupación más antigua del poblado pues en él se han descubierto recientemente edificios y datado la muralla en momentos tempranos de la Edad del Hierro. El Barrio Norte, en el que se conservan unas 80 cabañas, estuvo protegido por un foso, hoy oculto bajo la muralla restaurada. Se ha estimado que pudo albergar una población de 150 o 200 personas.El núcleo más singular del poblado es, sin duda, el denominado Recinto Sacro. Se extiende al pie de la Acrópolis en una pequeña terraza que se alza sobre el camino de acceso. Las ruinas corresponden, en realidad, a dos edificios de similar estructura y función que se caracterizan por su planta rectangular, cabecera semicircular y  cubierta en falsa bóveda. En el momento de su descubrimiento fueron considerados hornos crematorios. En la actualidad se interpretan como saunas de origen autóctono, cuyos modelos más antiguos se remontan al siglo IV a.C. aunque pervivieron, con reformas, hasta época romana (siglo I d.C.).Al igual que buena parte de los castros de la región, éste era conocido desde antiguo. Las referencias literarias con alusión a las ruinas y a su posible origen se remontan a comienzos del siglo XIX. Desde entonces ha sido objeto de intervenciones esporádicas que, con mayor o menor fortuna, han contribuido a modelar su aspecto actual y convertirlo en el paradigma iconográfico del poblado fortificado de la Edad del Hierro. José María Flórez y González realiza las primeras excavaciones arqueológicas en 1876. Antonio García y Bellido, con la colaboración de Juan Uría Ríu, excavó a comienzos de los años cuarenta la mayor parte de las ruinas hoy visibles. En 1959 Francisco Jordá Cerdá retomó durante un par de años la actividad en Coaña. En fechas más recientes han realizado intervenciones de diversa entidad los arqueólogos Elías Carrocera Fernández, Ángel Villa Valdés y Alfonso Menéndez Granda.Desde 1993 el castro cuenta con un Aula Didáctica donde se muestra la evolución de la cultura castreña desde su origen hasta el contacto con el mundo romano, cuando la explotación del oro tomará un papel muy relevante en la historia de estos territorios y sus pueblos.Cómo llegar:carretera AS-12 Navia-Grandas de Salime, Km 6Fecha de Construcción:Siglo IV A.C",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/castros-y-espacios-arqueologicos/castro-de-coana
Castro de El Castelón,Illano,43.327090,-6.868918,"['Dirección:■33734 - Eilao', 'Sitio Web:https://www.parquehistorico.org/', 'Documentos:Más información']","El Castelón de Illano constituye un conjunto monumental en el que, a pesar de no haber sido nunca excavado arqueológicamente, son visibles sus poderosas defensas, foso y murallas, así como las ruinas de algunas construcciones en el recinto superior, característicos edificios castreños de planta sencilla y esquinas redondeadas, que fueron dadas a conocer en 1928 por Aurelio de Llano Roza de Ampudia.El poblado se emplazó sobre un ligero resalte a media ladera y segregado de la misma mediante la excavación de, al menos, un profundo foso que protegía el acceso al recinto interior. Todo el perímetro de El Castelón se encuentra rodeado por una gran muralla que alcanza los cuatro metros de altura y mantiene un sorprendente estado de conservación.Es probable que su fundación se remonte a la Edad del Hierro (siglos IV-I a.C.) con perduración hasta época romana (siglos I y II d.C.).Fecha de Construcción:Edad de Hierro (siglos IV -I a.C)",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/castros-y-espacios-arqueologicos/castro-del-castelon
Castro de Mohías,Coaña,43.549508,-6.747044,['Dirección:■33719 - Mouguías/Mohías'],"El castro fue dado a conocer en 1940 por Antonio García y Bellido y Juan Uría no obstante, su excavación no se inició hasta 1968 cuando Jesús Martínez Fernandez, en colaboración inicial con Juan Manuel Junceda Avello, luego en solitario realizó varias campañas arqueológicas de las que se obtuvo, entre otros datos, la primera datación mediante carbono 14 en un castro asturiano y sus resultados fueron publicados en sucesivos artículos y libros.A partir de 1971 tomarían el relevo en trabajos ocasionales y sin continuidad los investigadores Emilio Olávarri, Francisco Jordá con Javier González-Tablas y Elías Carrocera. Desde 1989 no se realizan trabajos de excavación.El poblado se extiende sobre una amplia meseta recortada hacia el norte y oeste por el arroyo de Jarrio. Hacia el sur, su flanco más vulnerable, el poblado fue protegido por varias líneas de fosos, profundas trincheras talladas en la roca de cuyas dimensiones originales da cuenta el sondeo abierto en uno de ellos, y son fácilmente distinguibles por el visitante en el itinerario de paso hacia el recinto interior. Una muralla perimetral completaba la fortificación del castro.Las excavaciones han puesto al descubierto unas 20 construcciones dentro del recinto fortificado entre las cuales se pueden diferencia edificios de tradición local, característicos de la Edad del Hierro (plantas de traza curvilínea) junto a otros adaptados a patrones de construcción propios de época romana (cabañas con planta de paredes rectas y varias estancias separadas por tabiques interiores). En conjunto, los edificios se disponen con un trazado adaptado al cinturón de las defensas.En su interior fueron descubiertos hogares, morteros fabricados sobre bloques de granito similares a los conocidos en Coaña y abundante material cerámico que prueba la ocupación del castro durante los siglos inmediatamente anteriores y posteriores al cambio de era. La cerámica indígena de las excavaciones de Jesús Martínez así parece indicarlo.Su ocupación se prolongó durante los siglos I-II d.C. sin que existan evidencias solventes de su ocupación en tiempos altomedievales.Fecha de Construcción:Siglo I y Siglo II",Cultura,https://www.turismoasturias.es/descubre/cultura/museos-y-espacios-culturales/castros-y-espacios-arqueologicos/castro-de-mohias
