Nombre,Localización,Latitud,Longitud,Características,Descripción,Tipo_lugar_turistico,url
Playa de Cadavedo o Ribeirona,Valdés,+43.552341,-6.371693,"['Servicios:Servicio hostelería | \n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tDuchas | \n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tAseos | \n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tAparcamiento | \n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tÁrea Recreativa | \n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tServicio salvamento', 'Longitud:440 m.', 'Tipo de Playa:Bolos y arena oscura', 'Accesos:A pie fácil y coche']","Un rincón turístico en un antiguo centro balleneroEra un antiguo centro ballenero en la época medieval que ahora goza de un indudable atractivo turístico. Esta playa, que toma su nombre del pueblo más cercano, se extiende con la forma de una concha cubierta por cantos rodados y arena, en un entorno rural.El arenal es ventoso y el oleaje que llega al litoral es moderado.El acceso en coche es sencillo, a través de una carretera desde Cadavéu. Además dispone de un amplio aparcamiento. Estas facilidades hacen que su ocupación en verano sea elevada.",Playa,https://www.turismoasturias.es/descubre/costa/playas/playa-de-cadavedo-la-ribeirona
Playa de Cambaredo,El Franco,43.556184,  -6.817541,"['Servicios:Playa sin Humo | \n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tAdmite animales', 'Longitud:220 m.', 'Tipo de Playa:Grava', 'Accesos:Acceso peatonal a través de una escalera de 130 peldaños.']","Playa estrecha, alargada y pedregosa, con escasa afluencia de público y de gran valor ecológico.Su extensión es de 220 metros por 20 metros de ancho. El nivel medio de ocupación es bajo.Aislada sin paseo marítimo principalmente compuesta por grava. Se encuentra rodeada por elevados acantilados repoblados de pinos al igual que la gran mayoría de las playas occidentales.Oleaje moderado. Se encuentra en la localidad de Llóngara.",Playa,https://www.turismoasturias.es/descubre/costa/playas/playa-de-cambaredo
Playa de Campiechos,Valdés,+43.558296,-6.393218,"['Servicios:Admite animales', 'Longitud:400 m.', 'Tipo de Playa:Bolos', 'Accesos:A pie fácil y coche']","Un reclamo para los aficionados a la pesca y para los senderistasAl oeste de Cadavéu, se encuentra la playa de Campiechos, formada de cantos rodados y con un fuerte oleaje. Está rodeada de rocas y tiene un pedrero que la convierte en un lugar idóneo para la pesca.Un estrecho camino permite el acceso en coche hasta una cetárea, junto a la que existe un pequeño aparcamiento, y algunas construcciones relacionadas con la pesca. Para bajar a Campiechos se salva un desnivel de ocho metros con una rampa.Está en una zona aislada y carece de transporte público, por lo que es un arenal poco concurrido.",Playa,https://www.turismoasturias.es/descubre/costa/playas/playa-de-campiechos
Playa de Carniciega/Carriciega,Gozón,+43.62387,-5.88069,"['Servicios:Aparcamiento', 'Longitud:340 m.', 'Tipo de Playa:Arena dorada', 'Accesos:A pie.']","Una ensenada con un pasado castreñoA la playa de Playa de Carniciega / Carriciega, atmbién llamada Playa de Barquera se accede desde el oeste de la playa de Verdicio, en marea baja, aunque también se puede llegar a través de senderos trazados en los suaves acantilados que la rodean.Se trata de un tranquilo arenal dorado de unos trescientos metros que también se llama playa de Barquera, muy probablemente porque fuera utilizada como puerto pesquero en la antigüedad. Frente a la playa destaca elcastro de los Garabetales, a unos 200 metros, y que sólo es un representante más de la cultura castreña de esa zona.Forma parte del Paisaje Protegido del Cabo Peñas.",Playa,https://www.turismoasturias.es/descubre/costa/playas/playa-de-carniciega-carriciega-de-barquera
Playa de Castello/Castelo,El Franco,+43.5544,-6.81071,"['Servicios:Playa sin Humo | \n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tAparcamiento | \n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tDuchas', 'Longitud:400 m.', 'Tipo de Playa:Bolos', 'Accesos:A pie y en coche']","Pizarra y cuarzo para una playa labrada entre cabosLa playa de Castelo, en El Franco es una de las ensenadas labradas en la serie de cabos que dibujan el perfil del concejo. En forma de concha, está constituida por gravas cuarcíticas, donde las materias dominantes son las pizarras y el cuarzo.De fuerte oleaje, es una tira estrecha de 400 metros de longitud con un acceso peatonal y rodado y que cuenta en sus inmediaciones con un área de descanso con aparcamiento. Es la playa más grande del concejo y cuenta con servicio de auxilio y salvamento en temporada estival.Se encuentra en la localidad de Castello.",Playa,https://www.turismoasturias.es/descubre/costa/playas/playa-de-castello-castelo
Playa de Cobijeru,Llanes,+43.39613,-4.61044,"['Longitud:30 m.', 'Tipo de Playa:Arena blanca', 'Accesos:A pie difícil']","El mar se bate a unos cien metros de esta original playaEs una playa de interior, sin salida directa al mar. Está formada por arena blanca, pero el Cantábrico se bate a unos cien metros y sólo se cuela por debajo de los acantilados.Con forma semicircular, tiene unos treinta metros y está en el fondo de unas praderas. Sus aguas tienen una profundidad de apenas un metro.Sólo se puede llegar a pie. El coche se deja en el pueblo de Buelna y desde ahí a la playa hay unos quince minutos caminando.",Playa,https://www.turismoasturias.es/descubre/costa/playas/playa-de-cobijeru-las-acacias
"Playa de Cue, Antilles o Canales",Llanes,+43.416628,-4.731119,"['Servicios:Duchas | \n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tAparcamiento | \n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tÁrea Recreativa', 'Longitud:380 m.', 'Tipo de Playa:Arena blanca', 'Accesos:A pie fácil y coche']","Un rincón para el buceo sin apenas saturaciónCue es una playa de arena blanca y fina, con un entorno rocoso, que está unida por una barrera arenosa a una gran roca conocida como Isla Grande o Islona. En pleamar parece una piscina natural,sin olas, al quedar resguardada del mar abierto. Es un rincónidóneo para practicar buceo o para pescar.A este arenal, que registra una afluencia moderada, se puede llegar a pie o en coche desde la localidad de Cue, que está situada a menos de un kilómetro. Dispone de un pequeño aparcamiento y no es accesible para personas con movilidad reducida.",Playa,https://www.turismoasturias.es/descubre/costa/playas/playa-de-cue-antilles
Playa de Cueva,Cudillero,+43.583696,-6.24625,"['Servicios:Aparcamiento', 'Longitud:390 m.', 'Tipo de Playa:Bolos', 'Accesos:A pie difícil']","Un sendero en zigzag para salvar un acantilado de 80 metrosUn poderoso acantilado que supera los 80 metros de altura separa al visitante de esta playa de bolos y arena clara, de fuerte oleaje y poca ocupación. Para llegar a ella, hay que caminar un sendero labrado en zigzag en la montaña.En forma de concha, la playa de la Cueva puede considerarse una prolongación de la de La Vallina, con la comparte ensenada. Este arenal situado a unos 15 kilómetros de la villa marinera de Cudillero no dispone de equipamientos.Situada en Oviñana.",Playa,https://www.turismoasturias.es/descubre/costa/playas/playa-de-la-cueva
Playa de Cueva,Valdés,+43.549917,-6.47275,"['Servicios:Aparcamiento | \n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tServicio salvamento | \n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tSurf', 'Longitud:480 m.', 'Tipo de Playa:Bolos y arena oscura', 'Accesos:A pie fácil y coche']","Su fácil acceso y amplitud elevan su ocupación en veranoEn la desembocadura del Esva se abre esta playa formada por arena oscura y piedra y que está limitada en su parte más oriental por las estribaciones de Cabo Busto. Está dispuesta en forma de concha, es ancha y presenta una alta ocupación. No es accesible.Existen dos sencillos accesos principales, en función de las necesidades. Se puede llegar en coche o a pie, desde Caroyas, hasta la misma explanada de la playa. Pero también se puede caminar desde un aparcamiento habilitado en una carretera desde Caneiru. A pie, dispone de dos rutas, por el río o por el bosque.",Playa,https://www.turismoasturias.es/descubre/costa/playas/playa-cueva-la-arena
Playa de Cuevas del Mar,Llanes,+43.45742,-4.93657,"['Servicios:Servicio hostelería | \n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tDuchas | \n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tAseos | \n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tAparcamiento | \n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tServicio salvamento', 'Longitud:125 m.', 'Tipo de Playa:Arena dorada', 'Accesos:A pie y coche']","Su nombre describe las rocas horadadas por el mar que la formanEn la desembocadura del río Nueva, existe una playa salpicada por enormes formaciones rocosas perforadas por el mar que dejan al descubierto cuevas y túneles. Se trata de un paisaje kárstico de gran belleza.Cuevas de Mar es un arenal muy turístico, con un alto nivel de ocupación, cercano a Nueva en Llanes. Está formado por bolos y arena blanca, registra un oleaje moderado, aunque su baño no es peligroso, y se abre en forma triangular.Dispone de un amplio aparcamiento, buenos equipamientos y un área recreativa.",Playa,https://www.turismoasturias.es/descubre/costa/playas/playa-de-cuevas-del-mar
Playa de El Oso,Ribadedeva,+43.393484,-4.571996,"['Longitud:100 m.', 'Tipo de Playa:Arena blanca', 'Accesos:A pie desde Playa La Franca']","Un cala al abrigo de los acantilados y el marEl Oso es una pequeña cala de apenas cien metros de longitud a la que se puede acceder desde la playa de La Franca durante la bajamar.El arenal está escondido entre dos montículos, salpicado de rocas y batido por fuertes vientos y por un incansable oleaje. Es tranquilo y registra una baja ocupación incluso en pleno verano.",Playa,https://www.turismoasturias.es/descubre/costa/playas/playa-de-el-oso
